2007-06-06,18001.2,17991.19,18073.05,18040.93
2007-06-07,17879.01,17866.52,18053.38,18053.38
2007-06-08,17904.68,17696.51,17904.68,17779.09
2007-06-11,17899.02,17801.63,17932.1,17834.48
2007-06-12,17845.22,17735.56,17862.99,17760.91
2007-06-13,17631.87,17591.93,17781.41,17732.77
2007-06-14,17834.78,17815.3,17875.02,17842.29
2007-06-15,17945.84,17930.34,18007.99,17971.49
2007-06-18,18127.41,18112.93,18194.26,18149.52
2007-06-19,18131.59,18103.56,18163.61,18163.61
2007-06-20,18173.07,18141.95,18297.0,18211.68
2007-06-21,18117.3,18107.81,18287.73,18240.3
2007-06-22,18177.89,18092.36,18200.11,18188.63
2007-06-25,18107.68,18079.85,18203.56,18087.48
2007-06-26,18098.33,18008.6,18101.89,18066.11
2007-06-27,17981.77,17848.05,17983.35,17849.28
2007-06-28,17915.63,17893.37,17960.22,17932.27
2007-06-29,18010.5,17973.5,18144.63,18138.36
2007-07-02,18139.04,18062.49,18175.3,18146.3
2007-07-03,18206.49,18146.74,18230.89,18149.9
2007-07-04,18158.77,18143.58,18207.97,18168.72
2007-07-05,18191.89,18191.89,18295.27,18221.48
2007-07-06,18184.64,18086.01,18184.64,18140.94
2007-07-09,18226.07,18213.59,18282.15,18261.98
2007-07-10,18244.69,18204.04,18259.81,18252.67
2007-07-11,18116.66,18028.87,18116.66,18049.51
2007-07-12,18105.89,17919.17,18130.44,17984.14
2007-07-13,18161.02,18150.99,18268.64,18238.95
2007-07-17,18269.36,18167.82,18269.36,18217.27
2007-07-18,18136.06,17964.28,18136.06,18015.58
2007-07-19,18095.95,18037.33,18131.12,18116.57
2007-07-20,18148.6,18124.74,18223.04,18157.93
2007-07-23,17995.71,17892.75,18009.47,17963.64
2007-07-24,17998.76,17906.11,18018.94,18002.03
2007-07-25,17810.97,17733.96,17881.31,17858.42
2007-07-26,17807.23,17678.98,17861.47,17702.09
2007-07-27,17454.59,17196.16,17454.59,17283.81
2007-07-30,17138.53,17042.66,17289.3,17289.3
2007-07-31,17318.01,17195.29,17318.01,17248.89
2007-08-01,17169.2,16845.54,17169.2,16870.98
2007-08-02,16956.33,16652.8,16999.16,16984.11
2007-08-03,17019.8,16913.27,17102.07,16979.86
2007-08-06,16781.14,16675.39,16951.98,16914.46
2007-08-07,17009.63,16863.46,17049.45,16921.77
2007-08-08,16930.39,16911.68,17085.1,17029.28
2007-08-09,17170.36,17148.95,17274.33,17170.6
2007-08-10,16923.21,16651.71,16948.96,16764.09
2007-08-13,16791.8,16725.55,16948.4,16800.05
2007-08-14,16824.63,16747.94,16855.05,16844.61
2007-08-15,16659.07,16433.3,16667.36,16475.61
2007-08-16,16296.4,15859.46,16296.4,16148.49
2007-08-17,16035.38,15262.1,16062.59,15273.68
2007-08-20,15477.26,15477.26,15940.61,15732.48
2007-08-21,15773.86,15754.51,16101.64,15901.34
2007-08-22,15866.6,15787.96,15957.96,15900.64
2007-08-23,16093.82,16093.82,16333.36,16316.32
2007-08-24,16286.01,16188.08,16329.96,16248.97
2007-08-27,16429.01,16263.95,16504.72,16301.39
2007-08-28,16214.09,16192.84,16343.28,16287.49
2007-08-29,16068.1,15830.28,16068.1,16012.83
2007-08-30,16182.09,16091.28,16269.66,16153.82
2007-08-31,16270.99,16266.23,16569.09,16569.09
2007-09-03,16511.07,16452.74,16575.97,16524.93
2007-09-04,16445.73,16392.21,16511.64,16420.47
2007-09-05,16506.11,16154.9,16553.22,16158.45
2007-09-06,16003.88,15840.05,16257.0,16257.0
2007-09-07,16179.78,16027.93,16230.58,16122.16
2007-09-10,15906.52,15651.83,15906.52,15764.97
2007-09-11,15787.86,15610.65,15940.38,15877.67
2007-09-12,15978.78,15731.32,16032.26,15797.6
2007-09-13,15886.76,15802.36,15931.09,15821.19
2007-09-14,15895.05,15877.09,16142.08,16127.42
2007-09-18,16037.49,15780.9,16037.49,15801.8
2007-09-19,16038.12,16038.12,16386.17,16381.54
2007-09-20,16474.66,16344.28,16491.45,16413.79
2007-09-21,16284.43,16245.94,16353.97,16312.61
2007-09-25,16317.19,16240.26,16434.8,16401.73
2007-09-26,16388.51,16388.51,16457.72,16435.74
2007-09-27,16551.94,16551.94,16868.94,16832.22
2007-09-28,16903.64,16755.21,16929.26,16785.69
2007-10-01,16773.1,16685.8,16899.84,16845.96
2007-10-02,17027.92,16986.38,17072.67,17046.78
2007-10-03,17066.14,17017.77,17205.42,17199.89
2007-10-04,17085.32,17043.76,17160.47,17092.49
2007-10-05,17070.61,17032.75,17144.35,17065.04
2007-10-09,17166.17,17133.52,17237.4,17159.9
2007-10-10,17231.14,17146.39,17254.52,17177.89
2007-10-11,17188.81,17154.75,17488.97,17458.98
2007-10-12,17417.94,17280.6,17441.75,17331.17
2007-10-15,17399.67,17292.13,17430.09,17358.15
2007-10-16,17267.07,17104.2,17283.05,17137.92
2007-10-17,17114.2,16795.74,17114.2,16955.31
2007-10-18,16974.69,16974.69,17147.73,17106.09
2007-10-19,16965.0,16711.57,16965.0,16814.37
2007-10-22,16563.57,16264.7,16563.57,16438.47
2007-10-23,16486.71,16416.92,16554.91,16450.58
2007-10-24,16518.0,16330.33,16578.59,16358.39
2007-10-25,16368.02,16199.02,16438.57,16284.17
2007-10-26,16358.61,16348.86,16505.63,16505.63
2007-10-29,16613.3,16613.3,16774.18,16698.08
2007-10-30,16655.31,16492.56,16682.87,16651.01
2007-10-31,16620.59,16552.54,16738.98,16737.63
2007-11-01,16812.9,16795.55,16887.04,16870.4
2007-11-02,16647.4,16484.54,16654.73,16517.48
2007-11-05,16458.14,16211.79,16458.14,16268.92
2007-11-06,16152.58,16144.4,16353.93,16249.63
2007-11-07,16325.18,16081.03,16326.58,16096.68
2007-11-08,15889.03,15626.06,15891.23,15771.57
2007-11-09,15675.48,15566.12,15834.97,15583.42
2007-11-12,15377.37,14998.51,15386.8,15197.09
2007-11-13,15148.16,14988.77,15235.56,15126.63
2007-11-14,15311.38,15287.26,15504.99,15499.56
2007-11-15,15536.35,15396.3,15587.31,15396.3
2007-11-16,15238.73,15030.02,15238.73,15154.61
2007-11-19,15177.17,15040.1,15302.76,15042.56
2007-11-20,14868.98,14751.27,15222.24,15211.52
2007-11-21,15113.83,14770.22,15154.31,14837.66
2007-11-22,14726.62,14669.85,15000.18,14888.77
2007-11-26,14921.57,14912.83,15295.21,15135.21
